K,n,min_support,max_support,beta,avg_row_support,s_eff,rate,predictor,mean_loss,se_loss,median_loss,mean_ratio_to_rate,reps
100,4216,2,10,10.0,5.95,65.97279958697071,0.17492333226999715,support-oracle,1.1047253633643118e-05,0.0,1.1047253633643118e-05,6.315483183564954e-05,1
100,3691,2,10,10.0,5.95,64.23282810140158,0.19315032827503675,MLE,0.019218596379924284,0.0,0.019218596379924284,0.09950071817925119,1
100,3691,2,10,10.0,5.95,64.23282810140158,0.19315032827503675,adaptive,0.004754130987699349,0.0,0.004754130987699349,0.02461363141423035,1
100,3691,2,10,10.0,5.95,64.23282810140158,0.19315032827503675,add-half,0.08955772679587347,0.0,0.08955772679587347,0.4636685197259804,1
100,3691,2,10,10.0,5.95,64.23282810140158,0.19315032827503675,add-one,0.17172703992897215,0.0,0.17172703992897215,0.8890848980822912,1
100,3691,2,10,10.0,5.95,64.23282810140158,0.19315032827503675,cesaro,0.013938976515874772,0.0,0.013938976515874772,0.07216646557300355,1
100,3691,2,10,10.0,5.95,64.23282810140158,0.19315032827503675,support-oracle,1.99480998419462e-07,0.0,1.99480998419462e-07,1.0327758704888695e-06,1
100,3165,2,10,10.0,5.95,62.40124076451183,0.21693704380631373,MLE,0.0007351914610811461,0.0,0.0007351914610811461,0.0033889622914634234,1
100,3165,2,10,10.0,5.95,62.40124076451183,0.21693704380631373,adaptive,0.004840281879585945,0.0,0.004840281879585945,0.022311919599621064,1
100,3165,2,10,10.0,5.95,62.40124076451183,0.21693704380631373,add-half,0.10532630087605366,0.0,0.10532630087605366,0.4855155165205042,1
100,3165,2,10,10.0,5.95,62.40124076451183,0.21693704380631373,add-one,0.20013817498950895,0.0,0.20013817498950895,0.9225633920235256,1
100,3165,2,10,10.0,5.95,62.40124076451183,0.21693704380631373,cesaro,0.015297852103909592,0.0,0.015297852103909592,0.07051747288290633,1
100,3165,2,10,10.0,5.95,62.40124076451183,0.21693704380631373,support-oracle,0.003327132920932134,0.0,0.003327132920932134,0.015336859314367134,1
100,2639,2,10,10.0,5.95,60.43372322302473,0.24927825695399808,MLE,0.0030115268544511336,0.0,0.0030115268544511336,0.012080984885123302,1
100,2639,2,10,10.0,5.95,60.43372322302473,0.24927825695399808,adaptive,0.007975400109816025,0.0,0.007975400109816025,0.03199396612953615,1
100,2639,2,10,10.0,5.95,60.43372322302473,0.24927825695399808,add-half,0.1268640465322982,0.0,0.1268640465322982,0.5089254397173908,1
100,2639,2,10,10.0,5.95,60.43372322302473,0.24927825695399808,add-one,0.23705326114617206,0.0,0.23705326114617206,0.9509584351350707,1
100,2639,2,10,10.0,5.95,60.43372322302473,0.24927825695399808,cesaro,0.018559522929104642,0.0,0.018559522929104642,0.0744530355590926,1
100,2639,2,10,10.0,5.95,60.43372322302473,0.24927825695399808,support-oracle,0.009081010875914898,0.0,0.009081010875914898,0.03642921363009495,1
100,2113,2,10,10.0,5.95,57.60424260103721,0.29331033333975903,MLE,0.019218596379924284,0.0,0.019218596379924284,0.0655230798079733,1
100,2113,2,10,10.0,5.95,57.60424260103721,0.29331033333975903,adaptive,0.0056290545974211036,0.0,0.0056290545974211036,0.019191463639641467,1
100,2113,2,10,10.0,5.95,57.60424260103721,0.29331033333975903,add-half,0.151930066147097,0.0,0.151930066147097,0.5179840219645697,1
