K,n,min_support,max_support,beta,avg_row_support,s_eff,rate,predictor,mean_loss,se_loss,median_loss,mean_ratio_to_rate,reps
100,1000,2,40,6.0,19.89,58.73056419437641,0.5856714697990467,oracle,0.18552652010152693,0.029616472136940325,0.14382272947712038,0.31677575171142286,100
100,1000,2,40,5.0,20.73,63.53435569879961,0.623585511888437,MLE,0.2349203042089852,0.029183538640585392,0.11290746465705315,0.37672508377810704,100
100,1000,2,40,5.0,20.73,63.53435569879961,0.623585511888437,adaptive,0.07830896933205886,0.011607954839214367,0.029953176507376555,0.12557855793492004,100
100,1000,2,40,5.0,20.73,63.53435569879961,0.623585511888437,add-half,0.6666112435869442,0.07667077303477501,0.3283285994196134,1.0689973241491935,100
100,1000,2,40,5.0,20.73,63.53435569879961,0.623585511888437,add-one,0.9533193417810424,0.08691278238740285,0.5710848349247529,1.528770831916949,100
100,1000,2,40,5.0,20.73,63.53435569879961,0.623585511888437,cesaro,0.15919576044991535,0.02205461382366803,0.06855686296775182,0.2552909864243228,100
100,1000,2,40,5.0,20.73,63.53435569879961,0.623585511888437,oracle,0.21837022901369596,0.03984928940850531,0.08945374105211468,0.35018489822252896,100
100,500,2,40,8.0,21.15,29.225402475238813,0.623954856037994,MLE,0.07952997875897586,0.0021853134927903887,0.08501360607749846,0.12746111035015822,100
100,500,2,40,8.0,21.15,29.225402475238813,0.623954856037994,adaptive,0.053846654764610875,0.005669047380177939,0.037779976552007224,0.08629895936146385,100
100,500,2,40,8.0,21.15,29.225402475238813,0.623954856037994,add-half,1.0063006886105874,0.04502129988806665,0.9538032898224624,1.612778038142733,100
100,500,2,40,8.0,21.15,29.225402475238813,0.623954856037994,add-one,1.45326080006449,0.05301879514844774,1.420301897536093,2.3291120920068575,100
100,500,2,40,8.0,21.15,29.225402475238813,0.623954856037994,cesaro,0.13664118213662696,0.007999494990783803,0.13622934279234045,0.21899209664666278,100
100,500,2,40,8.0,21.15,29.225402475238813,0.623954856037994,oracle,0.25058477489489517,0.02251858939575177,0.1829209612350564,0.4016072196089079,100
100,2000,2,40,4.0,21.45,143.95010524003422,0.6385849312640746,MLE,0.40662389067137134,0.0630029344068154,0.14539419388569252,0.6367577291034132,100
100,2000,2,40,4.0,21.45,143.95010524003422,0.6385849312640746,adaptive,0.1342862000065394,0.04312314745880173,0.05603528463932528,0.21028714182265587,100
100,2000,2,40,4.0,21.45,143.95010524003422,0.6385849312640746,add-half,0.6244665829420594,0.06217701951256201,0.36746591301599113,0.9778911971911582,100
100,2000,2,40,4.0,21.45,143.95010524003422,0.6385849312640746,add-one,0.9223845754899387,0.06812543531296425,0.621705493502774,1.4444195757392593,100
100,2000,2,40,4.0,21.45,143.95010524003422,0.6385849312640746,cesaro,0.21093812775928591,0.046611822412053354,0.11198394238788845,0.33032117958332546,100
100,2000,2,40,4.0,21.45,143.95010524003422,0.6385849312640746,oracle,0.17832090862716957,0.0305433651689334,0.08774872456337023,0.2792438403990907,100
100,500,2,40,7.0,21.29,31.158644733116628,0.6572458085521866,MLE,0.3036892480351282,0.08752603915812787,0.1785891464717479,0.46206342297428993,100
